24606.3242188,499.66293335,32952.3046875,1498905255.89,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24664.6992188,508.451141357,32637.6875,1498905256.94,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24718.8105469,515.856628418,32346.2695312,1498905257.91,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24776.9609375,524.814025879,32029.1132812,1498905258.97,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24825.8515625,533.308349609,31752.6835938,1498905259.9,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24877.5351562,543.22088623,31442.7734375,1498905260.95,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24922.5585938,552.523925781,31148.2089844,1498905261.96,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24961.375,560.815734863,30863.5136719,1498905262.94,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24995.5605469,568.034301758,30570.9472656,1498905263.93,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25023.4726562,574.039733887,30267.6386719,1498905264.98,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25039.7324219,578.946289062,29996.8710938,1498905265.92,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25043.5332031,588.102722168,29693.8007812,1498905266.99,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25033.34375,599.860229492,29426.0722656,1498905267.92,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25008.2207031,615.757873535,29140.6425781,1498905268.94,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24972.7324219,631.783447266,28873.4550781,1498905269.9,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24924.5371094,647.918029785,28598.125,1498905270.92,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24863.0546875,663.163879395,28318.8574219,1498905271.95,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24798.2363281,674.961547852,28074.1582031,1498905272.89,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24719.7832031,684.979064941,27820.7851562,1498905273.88,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24630.5644531,691.977966309,27571.1953125,1498905274.89,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24526.4882812,695.785766602,27316.0820312,1498905275.94,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24422.9589844,697.153320312,27090.9257812,1498905276.89,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24296.53125,700.763061523,26844.8476562,1498905277.96,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24181.7734375,708.624938965,26636.9882812,1498905278.89,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24054.7597656,720.478881836,26415.7246094,1498905279.91,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
23924.8300781,735.260498047,26195.8886719,1498905280.93,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
23798.7988281,750.194152832,25985.4394531,1498905281.92,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
23672.7304688,764.847167969,25775.6035156,1498905282.92,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
23540.5605469,778.295776367,25556.0878906,1498905283.97,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
23421.2929688,788.095825195,25358.234375,1498905284.93,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
23294.875,795.89276123,25148.4726562,1498905285.96,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
23184.3730469,800.506408691,24961.9960938,1498905286.89,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
23059.9628906,802.798339844,24739.2773438,1498905287.96,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
22958.1289062,803.610351562,24530.4003906,1498905288.97,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
22876.8808594,801.65447998,24330.5898438,1498905289.91,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
22800.3378906,794.501037598,24102.2402344,1498905290.96,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
22744.8867188,787.166137695,23892.984375,1498905291.91,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
22705.5136719,781.532531738,23676.0351562,1498905292.89,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
22684.2675781,778.37097168,23455.6621094,1498905293.89,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
22682.234375,777.793823242,23219.6796875,1498905294.97,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
22699.8125,779.678405762,23004.15625,1498905295.95,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
22738.1777344,782.198120117,22787.4882812,1498905296.98,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
22797.2949219,782.472839355,22582.359375,1498905297.99,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
22874.3710938,778.278625488,22393.5507812,1498905298.95,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
22973.7910156,769.227050781,22211.640625,1498905299.95,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
23091.1523438,758.601196289,22045.078125,1498905300.93,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
23225.3300781,750.553405762,21891.9101562,1498905301.94,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
23372.5097656,746.715087891,21754.2011719,1498905302.94,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
23530.7460938,745.133422852,21634.1835938,1498905303.93,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
23700.5605469,743.558410645,21536.2851562,1498905304.93,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
23877.3222656,742.937316895,21467.8105469,1498905305.92,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24060.7050781,743.422973633,21428.625,1498905306.91,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24250.7675781,746.043457031,21423.0820312,1498905307.95,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24431.140625,752.086975098,21456.1601562,1498905308.98,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24577.3046875,759.837646484,21514.5058594,1498905309.89,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24733.0078125,771.704284668,21617.9492188,1498905311.01,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24836.3496094,782.666870117,21722.6796875,1498905311.91,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24928.8476562,796.391906738,21863.8476562,1498905312.97,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
24982.8125,808.662231445,21999.6777344,1498905313.91,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25012.6113281,821.996887207,22158.109375,1498905314.98,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25025.5429688,836.434082031,22294.0703125,1498905315.89,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25040.109375,851.446044922,22450.1035156,1498905316.94,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25053.6503906,855.93927002,22593.6875,1498905317.89,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25068.4863281,850.75177002,22750.0996094,1498905318.92,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25082.4882812,842.287353516,22896.7460938,1498905319.89,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25097.6367188,839.081237793,23051.6289062,1498905320.9,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25113.4375,837.271362305,23209.4863281,1498905321.91,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25130.1582031,835.677612305,23372.7265625,1498905322.97,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25146.21875,835.642333984,23524.9648438,1498905323.95,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25162.6679688,835.921020508,23676.9238281,1498905324.92,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25180.7578125,834.532165527,23842.1738281,1498905325.98,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25197.8632812,831.505249023,23998.9238281,1498905326.97,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25214.6464844,827.866577148,24155.4882812,1498905327.94,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25230.3984375,824.379089355,24306.2207031,1498905328.89,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25248.0253906,818.372558594,24479.2148438,1498905329.95,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25264.1914062,809.757873535,24641.4414062,1498905330.94,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25279.640625,798.885192871,24799.8496094,1498905331.92,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25296.3242188,785.506774902,24972.796875,1498905332.96,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25313.0253906,772.088562012,25140.0527344,1498905333.97,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25329.796875,759.522949219,25296.4824219,1498905334.9,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25347.0585938,747.125488281,25462.1601562,1498905335.9,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25362.6875,734.641174316,25635.4785156,1498905336.95,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25376.2304688,722.18347168,25812.4394531,1498905338.01,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25386.1425781,711.673706055,25965.4335938,1498905338.91,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25395.4277344,700.203125,26136.9550781,1498905339.95,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
25402.84375,689.318908691,26304.8515625,1498905340.96,23826.0304356,-116.203967295,37059.9163319,23250.2471375,-139.843518774,40302.9441728,-575.761076488,-17.5437136837,3243.06636076,0.373555259113,99.9976142041,0.581042095553
